segment,hydro_scenario,degradation_scenario,time_yr,element,x_mid_m,is_node_zone,q_effective_N_m,deflection_mm,sigma_bending_MPa,tau_shear_MPa,failure_index,failure_mode,E_L_GPa,sigma_t_ult_MPa,tau_ult_MPa,sed_fill_pct,veg_factor,deg_factor,defl_span_ratio,wall_thickness_mm
MED,P90,optimistic,3.5,26,1.3875,False,158.4873,0.0925,0.32413,0.108154,0.000148,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000397,11.5
MED,P90,optimistic,3.5,27,1.4625,False,158.4873,0.0,0.111155,0.115507,0.000165,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000397,11.5
MED,P90,optimistic,4.0,0,0.035,False,158.1805,0.0887,0.103657,0.116704,0.000174,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,1,0.105,False,158.1805,0.1755,0.302614,0.109576,0.000156,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,2,0.175,False,158.1805,0.2587,0.489036,0.102448,0.000143,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,3,0.245,False,158.1805,0.3365,0.662924,0.09532,0.000133,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,4,0.285,True,158.1805,0.3471,1.362909,0.164244,0.000885,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,5,0.295,True,158.1805,0.3575,1.40394,0.162412,0.000871,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,6,0.335,False,158.1805,0.4263,0.868075,0.086155,0.000124,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,7,0.405,False,158.1805,0.4864,1.013312,0.079027,0.00012,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,8,0.475,False,158.1805,0.5365,1.146015,0.071899,0.000117,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,9,0.545,False,158.1805,0.5755,1.266182,0.064771,0.000116,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,10,0.585,True,158.1805,0.5801,2.39352,0.109257,0.000584,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,11,0.595,True,158.1805,0.5845,2.420737,0.107424,0.000577,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,12,0.635,False,158.1805,0.6077,1.402265,0.055607,0.000116,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,13,0.705,False,158.1805,0.6176,1.493783,0.048479,0.000117,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,14,0.775,False,158.1805,0.6133,1.552802,0.004059,9.5e-05,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,15,0.845,False,158.1805,0.5951,1.479506,0.056597,0.000127,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,16,0.885,True,158.1805,0.5913,2.557977,0.109207,0.000616,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,17,0.895,True,158.1805,0.5874,2.530313,0.11104,0.000622,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,18,0.935,False,158.1805,0.5524,1.341183,0.065762,0.000126,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,19,1.005,False,158.1805,0.5056,1.219273,0.07289,0.000126,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,20,1.075,False,158.1805,0.4482,1.084828,0.080018,0.000128,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,21,1.145,False,158.1805,0.3815,0.937849,0.087146,0.000131,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,22,1.185,True,158.1805,0.3713,1.52774,0.164195,0.000903,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,23,1.195,True,158.1805,0.3609,1.486261,0.166028,0.000916,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,24,1.2375,False,158.1805,0.2786,0.724323,0.096565,0.000139,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,25,1.3125,False,158.1805,0.1896,0.535189,0.104203,0.000149,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,26,1.3875,False,158.1805,0.096,0.331665,0.11184,0.000163,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.0,27,1.4625,False,158.1805,0.0,0.113753,0.119477,0.000182,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000412,11.0
MED,P90,optimistic,4.5,0,0.035,False,159.0511,0.0929,0.10712,0.121897,0.000195,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,1,0.105,False,159.0511,0.1839,0.312692,0.114423,0.000175,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,2,0.175,False,159.0511,0.2711,0.505261,0.106949,0.00016,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,3,0.245,False,159.0511,0.3526,0.684827,0.099475,0.000149,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,4,0.285,True,159.0511,0.3637,1.407831,0.171367,0.000991,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,5,0.295,True,159.0511,0.3747,1.450184,0.169445,0.000975,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,6,0.335,False,159.0511,0.4467,0.896591,0.089865,0.000138,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,7,0.405,False,159.0511,0.5097,1.046435,0.082391,0.000133,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,8,0.475,False,159.0511,0.5622,1.183276,0.074917,0.00013,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,9,0.545,False,159.0511,0.6031,1.307114,0.067443,0.000129,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,10,0.585,True,159.0511,0.6079,2.470628,0.11371,0.000648,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,11,0.595,True,159.0511,0.6124,2.498651,0.111789,0.00064,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,12,0.635,False,159.0511,0.6368,1.447228,0.057834,0.000128,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,13,0.705,False,159.0511,0.6471,1.541345,0.05036,0.000129,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,14,0.775,False,159.0511,0.6426,1.601961,0.00424,0.000104,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,15,0.845,False,159.0511,0.6235,1.526591,0.05884,0.00014,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,16,0.885,True,159.0511,0.6196,2.639703,0.1136,0.000682,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,17,0.895,True,159.0511,0.6155,2.611231,0.115522,0.000689,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,18,0.935,False,159.0511,0.5788,1.384226,0.06845,0.000139,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,19,1.005,False,159.0511,0.5298,1.258637,0.075924,0.00014,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,20,1.075,False,159.0511,0.4697,1.120045,0.083398,0.000142,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,21,1.145,False,159.0511,0.3998,0.96845,0.090872,0.000146,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,22,1.185,True,159.0511,0.3891,1.577731,0.171257,0.00101,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,23,1.195,True,159.0511,0.3782,1.534928,0.173178,0.001025,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,24,1.2375,False,159.0511,0.2919,0.748104,0.100748,0.000156,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,25,1.3125,False,159.0511,0.1987,0.552841,0.108756,0.000167,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,26,1.3875,False,159.0511,0.1006,0.342651,0.116764,0.000183,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,4.5,27,1.4625,False,159.0511,0.0,0.117534,0.124772,0.000204,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000431,10.5
MED,P90,optimistic,5.0,0,0.035,False,160.8772,0.0981,0.111495,0.128229,0.000222,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,1,0.105,False,160.8772,0.1941,0.325417,0.120328,0.0002,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,2,0.175,False,160.8772,0.286,0.525739,0.112427,0.000182,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,3,0.245,False,160.8772,0.3721,0.712461,0.104526,0.000169,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,4,0.285,True,160.8772,0.3838,1.464494,0.18002,0.001125,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,5,0.295,True,160.8772,0.3953,1.508511,0.177988,0.001107,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,6,0.335,False,160.8772,0.4713,0.932548,0.094367,0.000156,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,7,0.405,False,160.8772,0.5378,1.088183,0.086466,0.00015,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,8,0.475,False,160.8772,0.5931,1.230219,0.078565,0.000146,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,9,0.545,False,160.8772,0.6362,1.358654,0.070664,0.000144,bending,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,10,0.585,True,160.8772,0.6413,2.567691,0.119069,0.000728,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,11,0.595,True,160.8772,0.6461,2.596721,0.117037,0.000719,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,12,0.635,False,160.8772,0.6718,1.503802,0.060506,0.000144,bending,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,13,0.705,False,160.8772,0.6826,1.601151,0.052605,0.000144,bending,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,14,0.775,False,160.8772,0.678,1.663743,0.004461,0.000116,bending,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,15,0.845,False,160.8772,0.6578,1.585795,0.061526,0.000156,bending,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,16,0.885,True,160.8772,0.6537,2.742502,0.118874,0.000765,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,17,0.895,True,160.8772,0.6493,2.713021,0.120905,0.000774,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,18,0.935,False,160.8772,0.6106,1.43839,0.071685,0.000156,bending,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,19,1.005,False,160.8772,0.559,1.308198,0.079586,0.000157,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,20,1.075,False,160.8772,0.4955,1.164407,0.087487,0.00016,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,21,1.145,False,160.8772,0.4218,1.007015,0.095388,0.000165,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,22,1.185,True,160.8772,0.4105,1.640746,0.179825,0.001145,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,23,1.195,True,160.8772,0.399,1.596277,0.181856,0.001163,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,24,1.2375,False,160.8772,0.308,0.778089,0.105828,0.000176,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,25,1.3125,False,160.8772,0.2096,0.575108,0.114294,0.00019,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,26,1.3875,False,160.8772,0.1061,0.356514,0.122759,0.000209,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.0,27,1.4625,False,160.8772,0.0,0.122307,0.131225,0.000233,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000455,10.0
MED,P90,optimistic,5.5,0,0.035,False,161.9223,0.1035,0.116027,0.134865,0.000254,shear,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,1,0.105,False,161.9223,0.2049,0.33862,0.126533,0.000228,shear,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,2,0.175,False,161.9223,0.3019,0.547023,0.118201,0.000207,shear,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,3,0.245,False,161.9223,0.3928,0.741236,0.109869,0.000191,shear,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,4,0.285,True,161.9223,0.4051,1.523561,0.189195,0.001278,shear,10.1747,152.6209,5.5113,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,5,0.295,True,161.9223,0.4173,1.569332,0.187053,0.001258,shear,10.1747,152.6209,5.5113,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,6,0.335,False,161.9223,0.4976,0.970088,0.099157,0.000177,shear,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,7,0.405,False,161.9223,0.5676,1.131866,0.090825,0.00017,shear,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,8,0.475,False,161.9223,0.6261,1.279455,0.082493,0.000165,shear,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,9,0.545,False,161.9223,0.6716,1.412853,0.074161,0.000162,bending,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,10,0.585,True,161.9223,0.677,2.669921,0.12492,0.00082,shear,10.1747,152.6209,5.5113,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,11,0.595,True,161.9223,0.682,2.700053,0.122778,0.000809,shear,10.1747,152.6209,5.5113,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,12,0.635,False,161.9223,0.7091,1.563515,0.063449,0.000161,bending,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,13,0.705,False,161.9223,0.7205,1.664479,0.055117,0.000161,bending,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,14,0.775,False,161.9223,0.7156,1.729336,0.004692,0.000129,bending,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,15,0.845,False,161.9223,0.6943,1.648499,0.0645,0.000175,bending,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,16,0.885,True,161.9223,0.69,2.851182,0.12467,0.000861,shear,10.1747,152.6209,5.5113,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,17,0.895,True,161.9223,0.6853,2.82059,0.126812,0.000871,shear,10.1747,152.6209,5.5113,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,18,0.935,False,161.9223,0.6446,1.495535,0.075212,0.000175,bending,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,19,1.005,False,161.9223,0.59,1.360347,0.083544,0.000177,shear,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,20,1.075,False,161.9223,0.523,1.210968,0.091876,0.00018,shear,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,21,1.145,False,161.9223,0.4452,1.047399,0.100208,0.000187,shear,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,22,1.185,True,161.9223,0.4333,1.70665,0.188945,0.0013,shear,10.1747,152.6209,5.5113,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,23,1.195,True,161.9223,0.4212,1.660419,0.191087,0.00132,shear,10.1747,152.6209,5.5113,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,24,1.2375,False,161.9223,0.3251,0.809402,0.111218,0.0002,shear,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,25,1.3125,False,161.9223,0.2213,0.598312,0.120145,0.000216,shear,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,26,1.3875,False,161.9223,0.112,0.370933,0.129072,0.000238,shear,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,5.5,27,1.4625,False,161.9223,0.0,0.127264,0.137999,0.000266,shear,10.1747,152.6209,8.4789,94.0,0.9991,0.8479,0.00048,9.5
MED,P90,optimistic,6.0,0,0.035,False,163.2234,0.1097,0.121217,0.142396,0.000291,shear,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,1,0.105,False,163.2234,0.2171,0.353738,0.133572,0.000261,shear,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,2,0.175,False,163.2234,0.3199,0.571389,0.124748,0.000238,shear,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,3,0.245,False,163.2234,0.4162,0.774171,0.115925,0.000219,shear,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,4,0.285,True,163.2234,0.4293,1.591158,0.199588,0.001463,shear,10.0232,150.3486,5.4293,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,5,0.295,True,163.2234,0.4422,1.638932,0.197319,0.00144,shear,10.0232,150.3486,5.4293,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,6,0.335,False,163.2234,0.5272,1.013041,0.104579,0.000202,shear,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,7,0.405,False,163.2234,0.6015,1.181836,0.095756,0.000193,shear,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,8,0.475,False,163.2234,0.6634,1.335761,0.086932,0.000187,shear,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,9,0.545,False,163.2234,0.7116,1.474816,0.078108,0.000184,bending,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,10,0.585,True,163.2234,0.7173,2.786774,0.131518,0.00093,shear,10.0232,150.3486,5.4293,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,11,0.595,True,163.2234,0.7226,2.818161,0.129249,0.000918,shear,10.0232,150.3486,5.4293,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,12,0.635,False,163.2234,0.7513,1.631753,0.066763,0.000182,bending,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,13,0.705,False,163.2234,0.7634,1.736822,0.057939,0.000182,bending,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,14,0.775,False,163.2234,0.7582,1.804243,0.004954,0.000144,bending,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,15,0.845,False,163.2234,0.7356,1.720126,0.067846,0.000197,bending,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,16,0.885,True,163.2234,0.731,2.975355,0.131199,0.000976,shear,10.0232,150.3486,5.4293,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,17,0.895,True,163.2234,0.7261,2.943498,0.133468,0.000988,shear,10.0232,150.3486,5.4293,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,18,0.935,False,163.2234,0.6829,1.560842,0.079191,0.000198,bending,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,19,1.005,False,163.2234,0.6251,1.419961,0.088015,0.0002,shear,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,20,1.075,False,163.2234,0.5542,1.26421,0.096839,0.000205,shear,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,21,1.145,False,163.2234,0.4717,1.09359,0.105663,0.000213,shear,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,22,1.185,True,163.2234,0.4591,1.782042,0.199269,0.001488,shear,10.0232,150.3486,5.4293,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,23,1.195,True,163.2234,0.4463,1.733799,0.201538,0.001511,shear,10.0232,150.3486,5.4293,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,24,1.2375,False,163.2234,0.3445,0.845229,0.117323,0.000229,shear,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,25,1.3125,False,163.2234,0.2344,0.624869,0.126777,0.000248,shear,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,26,1.3875,False,163.2234,0.1187,0.387439,0.136232,0.000273,shear,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.0,27,1.4625,False,163.2234,0.0,0.13294,0.145686,0.000305,shear,10.0232,150.3486,8.3527,96.0,0.9997,0.8353,0.000509,9.0
MED,P90,optimistic,6.5,0,0.035,False,163.5316,0.1162,0.126547,0.150237,0.000334,shear,9.874,148.1102,8.2283,97.0,0.9999,0.8228,0.000539,8.5
MED,P90,optimistic,6.5,1,0.105,False,163.5316,0.23,0.369284,0.14092,0.0003,shear,9.874,148.1102,8.2283,97.0,0.9999,0.8228,0.000539,8.5
MED,P90,optimistic,6.5,2,0.175,False,163.5316,0.339,0.596486,0.131604,0.000272,shear,9.874,148.1102,8.2283,97.0,0.9999,0.8228,0.000539,8.5
MED,P90,optimistic,6.5,3,0.245,False,163.5316,0.441,0.808154,0.122287,0.000251,shear,9.874,148.1102,8.2283,97.0,0.9999,0.8228,0.000539,8.5
MED,P90,optimistic,6.5,4,0.285,True,163.5316,0.4549,1.660981,0.210534,0.001675,shear,9.874,148.1102,5.3484,97.0,0.9999,0.8228,0.000539,8.5
MED,P90,optimistic,6.5,5,0.295,True,163.5316,0.4685,1.710844,0.208139,0.001648,shear,9.874,148.1102,5.3484,97.0,0.9999,0.8228,0.000539,8.5
MED,P90,optimistic,6.5,6,0.335,False,163.5316,0.5586,1.057473,0.110309,0.000231,shear,9.874,148.1102,8.2283,97.0,0.9999,0.8228,0.000539,8.5
MED,P90,optimistic,6.5,7,0.405,False,163.5316,0.6373,1.233634,0.100992,0.00022,shear,9.874,148.1102,8.2283,97.0,0.9999,0.8228,0.000539,8.5
MED,P90,optimistic,6.5,8,0.475,False,163.5316,0.7029,1.394261,0.091676,0.000213,shear,9.874,148.1102,8.2283,97.0,0.9999,0.8228,0.000539,8.5
MED,P90,optimistic,6.5,9,0.545,False,163.5316,0.7539,1.539353,0.082359,0.000208,bending,9.874,148.1102,8.2283,97.0,0.9999,0.8228,0.000539,8.5
MED,P90,optimistic,6.5,10,0.585,True,163.5316,0.76,2.90866,0.138664,0.001058,shear,9.874,148.1102,5.3484,97.0,0.9999,0.8228,0.000539,8.5
MED,P90,optimistic,6.5,11,0.595,True,163.5316,0.7657,2.941405,0.136268,0.001044,shear,9.874,148.1102,5.3484,97.0,0.9999,0.8228,0.000539,8.5
MED,P90,optimistic,6.5,12,0.635,False,163.5316,0.796,1.703074,0.070381,0.000205,bending,9.874,148.1102,8.2283,97.0,0.9999,0.8228,0.000539,8.5
MED,P90,optimistic,6.5,13,0.705,False,163.5316,0.8089,1.812659,0.061064,0.000205,bending,9.874,148.1102,8.2283,97.0,0.9999,0.8228,0.000539,8.5
